ISO3,National Unit,Name,Admin Level,Metric,Units,Year,Value
"ARG","Argentina","Ciudad Autonoma De Buenos Aires","admin1","Incidence Rate","Cases per Thousand",2016,0
"ARG","Argentina","Ciudad Autonoma De Buenos Aires","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"KHM","Cambodia","Kampot","admin1","Incidence Rate","Cases per Thousand",2016,0.309050743324757
"KHM","Cambodia","Kampot","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0912
"GNQ","Equatorial Guinea","Litoral","admin1","Incidence Rate","Cases per Thousand",2016,314.75502241877103
"GNQ","Equatorial Guinea","Litoral","admin1","Mortality Rate","Deaths per 100 Thousand",2016,75.0295
"TUR","Turkey","Kilis","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Kilis","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TLS","Timor-Leste","Manufahi","admin1","Incidence Rate","Cases per Thousand",2016,0
"TLS","Timor-Leste","Manufahi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GTM","Guatemala","Quetzaltenango","admin1","Incidence Rate","Cases per Thousand",2016,0.0000128967526740541
"GTM","Guatemala","Quetzaltenango","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00000541
"GIN","Guinea","Boke","admin1","Incidence Rate","Cases per Thousand",2016,264.802732953358
"GIN","Guinea","Boke","admin1","Mortality Rate","Deaths per 100 Thousand",2016,141.3898
"IDN","Indonesia","Sulawesi Tenggara","admin1","Incidence Rate","Cases per Thousand",2016,2.89932998306777
"IDN","Indonesia","Sulawesi Tenggara","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.973
"NGA","Nigeria","Sokoto","admin1","Incidence Rate","Cases per Thousand",2016,536.374924449036
"NGA","Nigeria","Sokoto","admin1","Mortality Rate","Deaths per 100 Thousand",2016,163.1845
"SOM","Somalia","Hiraan","admin1","Incidence Rate","Cases per Thousand",2016,55.4628279122956
"SOM","Somalia","Hiraan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.27
"BRA","Brazil","Mato Grosso","admin1","Incidence Rate","Cases per Thousand",2016,0.00937184986180393
"BRA","Brazil","Mato Grosso","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.159
"NGA","Nigeria","Enugu","admin1","Incidence Rate","Cases per Thousand",2016,161.442582233391
"NGA","Nigeria","Enugu","admin1","Mortality Rate","Deaths per 100 Thousand",2016,71.3308
"CHN","China","Zhejiang","admin1","Incidence Rate","Cases per Thousand",2016,0
"CHN","China","Zhejiang","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IDN","Indonesia","Kalimantan Barat","admin1","Incidence Rate","Cases per Thousand",2016,0.448860032797613
"IDN","Indonesia","Kalimantan Barat","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.13999999999999999
"PHL","Philippines","Agusan del Norte","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Agusan del Norte","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"DZA","Algeria","Khenchela","admin1","Incidence Rate","Cases per Thousand",2016,0
"DZA","Algeria","Khenchela","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GMB","Gambia","West Coast","admin1","Incidence Rate","Cases per Thousand",2016,219.56170198085002
"GMB","Gambia","West Coast","admin1","Mortality Rate","Deaths per 100 Thousand",2016,58.8864
"PER","Peru","Ancash","admin1","Incidence Rate","Cases per Thousand",2016,0.00009025406597805621
"PER","Peru","Ancash","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0000165
"TZA","Tanzania","Dodoma","admin1","Incidence Rate","Cases per Thousand",2016,72.72419640632991
"TZA","Tanzania","Dodoma","admin1","Mortality Rate","Deaths per 100 Thousand",2016,15.3145
"KGZ","Kyrgyzstan","Osh","admin1","Incidence Rate","Cases per Thousand",2016,0
"KGZ","Kyrgyzstan","Osh","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"LBR","Liberia","Bong","admin1","Incidence Rate","Cases per Thousand",2016,492.79608662616397
"LBR","Liberia","Bong","admin1","Mortality Rate","Deaths per 100 Thousand",2016,135.01069999999999
"BFA","Burkina Faso","Boucle du Mouhoun","admin1","Incidence Rate","Cases per Thousand",2016,478.344944760412
"BFA","Burkina Faso","Boucle du Mouhoun","admin1","Mortality Rate","Deaths per 100 Thousand",2016,223.32
"SLB","Solomon Islands","Honiara","admin1","Incidence Rate","Cases per Thousand",2016,39.1266325558777
"SLB","Solomon Islands","Honiara","admin1","Mortality Rate","Deaths per 100 Thousand",2016,16.8869
"GHA","Ghana","Central","admin1","Incidence Rate","Cases per Thousand",2016,268.589629155066
"GHA","Ghana","Central","admin1","Mortality Rate","Deaths per 100 Thousand",2016,68.8936
"TUR","Turkey","Kutahya","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Kutahya","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TCD","Chad","Ennedi Est","admin1","Incidence Rate","Cases per Thousand",2016,56.6215223054853
"TCD","Chad","Ennedi Est","admin1","Mortality Rate","Deaths per 100 Thousand",2016,9.47
"BWA","Botswana","North East","admin1","Incidence Rate","Cases per Thousand",2016,1.37296746989144
"BWA","Botswana","North East","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.165
"SEN","Senegal","Dakar","admin1","Incidence Rate","Cases per Thousand",2016,76.1456349285164
"SEN","Senegal","Dakar","admin1","Mortality Rate","Deaths per 100 Thousand",2016,33.8238
"MRT","Mauritania","Adrar","admin1","Incidence Rate","Cases per Thousand",2016,0
"MRT","Mauritania","Adrar","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PHL","Philippines","Surigao del Sur","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Surigao del Sur","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TJK","Tajikistan","Gorno-Badakhshan","admin1","Incidence Rate","Cases per Thousand",2016,0
"TJK","Tajikistan","Gorno-Badakhshan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TGO","Togo","Plateaux","admin1","Incidence Rate","Cases per Thousand",2016,447.636060866419
"TGO","Togo","Plateaux","admin1","Mortality Rate","Deaths per 100 Thousand",2016,111.24159999999999
"LBR","Liberia","Nimba","admin1","Incidence Rate","Cases per Thousand",2016,489.348129947535
"LBR","Liberia","Nimba","admin1","Mortality Rate","Deaths per 100 Thousand",2016,164.0691
"CPV","Cape Verde","Maio","admin1","Incidence Rate","Cases per Thousand",2016,0
"CPV","Cape Verde","Maio","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GTM","Guatemala","Alta Verapaz","admin1","Incidence Rate","Cases per Thousand",2016,0.000029635299744139797
"GTM","Guatemala","Alta Verapaz","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000014000000000000001
"PHL","Philippines","Davao del Sur","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Davao del Sur","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SOM","Somalia","Nugaal","admin1","Incidence Rate","Cases per Thousand",2016,49.7839577769599
"SOM","Somalia","Nugaal","admin1","Mortality Rate","Deaths per 100 Thousand",2016,3.59
"CAF","Central African Republic","Nana-Mambere","admin1","Incidence Rate","Cases per Thousand",2016,319.30455045407405
"CAF","Central African Republic","Nana-Mambere","admin1","Mortality Rate","Deaths per 100 Thousand",2016,75.8656
"TUR","Turkey","Erzincan","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Erzincan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"NIC","Nicaragua","Region Autonoma del Atlantico Sur","admin1","Incidence Rate","Cases per Thousand",2016,0.044768523183220096
"NIC","Nicaragua","Region Autonoma del Atlantico Sur","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00882
"MLI","Mali","Bamako","admin1","Incidence Rate","Cases per Thousand",2016,65.5757459489127
"MLI","Mali","Bamako","admin1","Mortality Rate","Deaths per 100 Thousand",2016,49.4478
"NGA","Nigeria","Niger","admin1","Incidence Rate","Cases per Thousand",2016,384.643746785276
"NGA","Nigeria","Niger","admin1","Mortality Rate","Deaths per 100 Thousand",2016,92.0438
"BOL","Bolivia","Chuquisaca","admin1","Incidence Rate","Cases per Thousand",2016,0.00000102627696244812
"BOL","Bolivia","Chuquisaca","admin1","Mortality Rate","Deaths per 100 Thousand",2016,6.34e-7
"THA","Thailand","Tak","admin1","Incidence Rate","Cases per Thousand",2016,1.27774833145301
"THA","Thailand","Tak","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.147
"PRK","North Korea","Kangwon-do","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRK","North Korea","Kangwon-do","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MYS","Malaysia","Sabah","admin1","Incidence Rate","Cases per Thousand",2016,0.27745844631293
"MYS","Malaysia","Sabah","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.002
"CHN","China","Chongqing","admin1","Incidence Rate","Cases per Thousand",2016,0
"CHN","China","Chongqing","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"YEM","Yemen","Al Jawf","admin1","Incidence Rate","Cases per Thousand",2016,0
"YEM","Yemen","Al Jawf","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GNQ","Equatorial Guinea","Kie-Ntem","admin1","Incidence Rate","Cases per Thousand",2016,348.62392282924696
"GNQ","Equatorial Guinea","Kie-Ntem","admin1","Mortality Rate","Deaths per 100 Thousand",2016,71.2807
"BEN","Benin","Atlantique","admin1","Incidence Rate","Cases per Thousand",2016,354.82764430401795
"BEN","Benin","Atlantique","admin1","Mortality Rate","Deaths per 100 Thousand",2016,111.04599999999999
"DZA","Algeria","Tizi Ouzou","admin1","Incidence Rate","Cases per Thousand",2016,0
"DZA","Algeria","Tizi Ouzou","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"NIC","Nicaragua","Chontales","admin1","Incidence Rate","Cases per Thousand",2016,0
"NIC","Nicaragua","Chontales","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SDN","Sudan","Gedaref","admin1","Incidence Rate","Cases per Thousand",2016,45.9884655677084
"SDN","Sudan","Gedaref","admin1","Mortality Rate","Deaths per 100 Thousand",2016,24.3067
"SSD","South Sudan","Western Equatoria","admin1","Incidence Rate","Cases per Thousand",2016,366.011775751599
"SSD","South Sudan","Western Equatoria","admin1","Mortality Rate","Deaths per 100 Thousand",2016,92.2792
"MYT","Mayotte","Kani-Keli","admin1","Incidence Rate","Cases per Thousand",2016,0
"MYT","Mayotte","Kani-Keli","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IDN","Indonesia","Papua","admin1","Incidence Rate","Cases per Thousand",2016,6.97614684031015
"IDN","Indonesia","Papua","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.1100000000000003
"MMR","Myanmar","Yangon","admin1","Incidence Rate","Cases per Thousand",2016,4.09518031155617
"MMR","Myanmar","Yangon","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.2399999999999998
"TUR","Turkey","Kocaeli","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Kocaeli","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PHL","Philippines","Cebu","admin1","Incidence Rate","Cases per Thousand",2016,0
"PHL","Philippines","Cebu","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"BRA","Brazil","Distrito Federal","admin1","Incidence Rate","Cases per Thousand",2016,0.0119877352210402
"BRA","Brazil","Distrito Federal","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0021999999999999997
"TLS","Timor-Leste","Oecussi","admin1","Incidence Rate","Cases per Thousand",2016,0.989240507891061
"TLS","Timor-Leste","Oecussi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.347
"AFG","Afghanistan","Samangan","admin1","Incidence Rate","Cases per Thousand",2016,1.2939665550541
"AFG","Afghanistan","Samangan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.91
"MAR","Morocco","Tanger - Tetouan","admin1","Incidence Rate","Cases per Thousand",2016,0
"MAR","Morocco","Tanger - Tetouan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"NGA","Nigeria","Bauchi","admin1","Incidence Rate","Cases per Thousand",2016,297.799188274886
"NGA","Nigeria","Bauchi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,91.481
"SEN","Senegal","Kolda","admin1","Incidence Rate","Cases per Thousand",2016,92.4123408293928
"SEN","Senegal","Kolda","admin1","Mortality Rate","Deaths per 100 Thousand",2016,41.053999999999995
"IDN","Indonesia","Jawa Barat","admin1","Incidence Rate","Cases per Thousand",2016,0.00701724880068695
"IDN","Indonesia","Jawa Barat","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0031300000000000004
"COL","Colombia","Sucre","admin1","Incidence Rate","Cases per Thousand",2016,0.16773500615816
"COL","Colombia","Sucre","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0509
"TUR","Turkey","Bolu","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Bolu","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SYR","Syria","As Suweida","admin1","Incidence Rate","Cases per Thousand",2016,0
"SYR","Syria","As Suweida","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IND","India","Sikkim","admin1","Incidence Rate","Cases per Thousand",2016,0.0351273903756135
"IND","India","Sikkim","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.034499999999999996
"ECU","Ecuador","El Oro","admin1","Incidence Rate","Cases per Thousand",2016,0
"ECU","Ecuador","El Oro","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"HND","Honduras","Atlantida","admin1","Incidence Rate","Cases per Thousand",2016,0.195536999180218
"HND","Honduras","Atlantida","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0298
"GUY","Guyana","Barima/Waini (Region n1)","admin1","Incidence Rate","Cases per Thousand",2016,107.610683961875
"GUY","Guyana","Barima/Waini (Region n1)","admin1","Mortality Rate","Deaths per 100 Thousand",2016,34.6797
"KEN","Kenya","Uasin Gishu","admin1","Incidence Rate","Cases per Thousand",2016,20.4391761105392
"KEN","Kenya","Uasin Gishu","admin1","Mortality Rate","Deaths per 100 Thousand",2016,7.069999999999999
"GEO","Georgia","Shida Kartli","admin1","Incidence Rate","Cases per Thousand",2016,0
"GEO","Georgia","Shida Kartli","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"AZE","Azerbaijan","Absheron","admin1","Incidence Rate","Cases per Thousand",2016,0
"AZE","Azerbaijan","Absheron","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"NGA","Nigeria","Jigawa","admin1","Incidence Rate","Cases per Thousand",2016,350.96618534789496
"NGA","Nigeria","Jigawa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,121.56370000000001
"VEN","Venezuela","Nueva Esparta","admin1","Incidence Rate","Cases per Thousand",2016,0
"VEN","Venezuela","Nueva Esparta","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"COG","Congo","Pool","admin1","Incidence Rate","Cases per Thousand",2016,220.198904829223
"COG","Congo","Pool","admin1","Mortality Rate","Deaths per 100 Thousand",2016,55.785199999999996
"NGA","Nigeria","Rivers","admin1","Incidence Rate","Cases per Thousand",2016,132.39988679568702
"NGA","Nigeria","Rivers","admin1","Mortality Rate","Deaths per 100 Thousand",2016,92.51520000000001
"VUT","Vanuatu","Penama","admin1","Incidence Rate","Cases per Thousand",2016,0.10186330662102999
"VUT","Vanuatu","Penama","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.030400000000000003
"NGA","Nigeria","Taraba","admin1","Incidence Rate","Cases per Thousand",2016,384.23893035655396
"NGA","Nigeria","Taraba","admin1","Mortality Rate","Deaths per 100 Thousand",2016,88.4385
"THA","Thailand","Satun","admin1","Incidence Rate","Cases per Thousand",2016,0
"THA","Thailand","Satun","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"ZMB","Zambia","Southern","admin1","Incidence Rate","Cases per Thousand",2016,45.3087681820799
"ZMB","Zambia","Southern","admin1","Mortality Rate","Deaths per 100 Thousand",2016,21.7883
"IND","India","Tamil Nadu","admin1","Incidence Rate","Cases per Thousand",2016,0.0252565262588868
"IND","India","Tamil Nadu","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0229
"SLV","El Salvador","Ahuachapan","admin1","Incidence Rate","Cases per Thousand",2016,0
"SLV","El Salvador","Ahuachapan","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SYR","Syria","Al Qunaytirah","admin1","Incidence Rate","Cases per Thousand",2016,0
"SYR","Syria","Al Qunaytirah","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GAB","Gabon","Haut-Ogooue","admin1","Incidence Rate","Cases per Thousand",2016,190.168892623924
"GAB","Gabon","Haut-Ogooue","admin1","Mortality Rate","Deaths per 100 Thousand",2016,53.0368
"PER","Peru","Lima","admin1","Incidence Rate","Cases per Thousand",2016,0.00158717837233879
"PER","Peru","Lima","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.000348
"DZA","Algeria","Tamanrasset","admin1","Incidence Rate","Cases per Thousand",2016,0
"DZA","Algeria","Tamanrasset","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"CAF","Central African Republic","Haute-Kotto","admin1","Incidence Rate","Cases per Thousand",2016,322.233052212319
"CAF","Central African Republic","Haute-Kotto","admin1","Mortality Rate","Deaths per 100 Thousand",2016,54.339600000000004
"ARM","Armenia","Ararat","admin1","Incidence Rate","Cases per Thousand",2016,0
"ARM","Armenia","Ararat","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"MEX","Mexico","Quintana Roo","admin1","Incidence Rate","Cases per Thousand",2016,0
"MEX","Mexico","Quintana Roo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GMB","Gambia","Central River","admin1","Incidence Rate","Cases per Thousand",2016,182.415699577149
"GMB","Gambia","Central River","admin1","Mortality Rate","Deaths per 100 Thousand",2016,48.1848
"MEX","Mexico","Nayarit","admin1","Incidence Rate","Cases per Thousand",2016,0
"MEX","Mexico","Nayarit","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GIN","Guinea","Nzerekore","admin1","Incidence Rate","Cases per Thousand",2016,476.614251865944
"GIN","Guinea","Nzerekore","admin1","Mortality Rate","Deaths per 100 Thousand",2016,166.1947
"COG","Congo","Plateaux","admin1","Incidence Rate","Cases per Thousand",2016,189.43925716285
"COG","Congo","Plateaux","admin1","Mortality Rate","Deaths per 100 Thousand",2016,38.3128
"GAB","Gabon","Estuaire","admin1","Incidence Rate","Cases per Thousand",2016,156.155439083905
"GAB","Gabon","Estuaire","admin1","Mortality Rate","Deaths per 100 Thousand",2016,41.6438
"TCD","Chad","Logone Occidental","admin1","Incidence Rate","Cases per Thousand",2016,220.446813525152
"TCD","Chad","Logone Occidental","admin1","Mortality Rate","Deaths per 100 Thousand",2016,29.2617
"KEN","Kenya","Wajir","admin1","Incidence Rate","Cases per Thousand",2016,29.950813157243903
"KEN","Kenya","Wajir","admin1","Mortality Rate","Deaths per 100 Thousand",2016,3.1300000000000003
"OMN","Oman","Al Buraymi","admin1","Incidence Rate","Cases per Thousand",2016,1.41944910524412e-8
"OMN","Oman","Al Buraymi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,7.44e-9
"BDI","Burundi","Kirundo","admin1","Incidence Rate","Cases per Thousand",2016,425.154411482111
"BDI","Burundi","Kirundo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,104.0621
"PAN","Panama","Comarca Ngabe Bugle","admin1","Incidence Rate","Cases per Thousand",2016,0
"PAN","Panama","Comarca Ngabe Bugle","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"YEM","Yemen","Dhamar","admin1","Incidence Rate","Cases per Thousand",2016,24.2936259169523
"YEM","Yemen","Dhamar","admin1","Mortality Rate","Deaths per 100 Thousand",2016,15.3929
"TUR","Turkey","Cankiri","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Cankiri","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"KHM","Cambodia","Svay Rieng","admin1","Incidence Rate","Cases per Thousand",2016,0.0928236570448357
"KHM","Cambodia","Svay Rieng","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.023200000000000002
"CHN","China","Jilin","admin1","Incidence Rate","Cases per Thousand",2016,0
"CHN","China","Jilin","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TUR","Turkey","Tekirdag","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Tekirdag","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SYR","Syria","Homs","admin1","Incidence Rate","Cases per Thousand",2016,0
"SYR","Syria","Homs","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"COL","Colombia","La Guajira","admin1","Incidence Rate","Cases per Thousand",2016,0.00228975265649078
"COL","Colombia","La Guajira","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0007
"PRY","Paraguay","Boqueron","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRY","Paraguay","Boqueron","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"TUR","Turkey","Erzurum","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Erzurum","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"ZMB","Zambia","Muchinga","admin1","Incidence Rate","Cases per Thousand",2016,307.921620413173
"ZMB","Zambia","Muchinga","admin1","Mortality Rate","Deaths per 100 Thousand",2016,49.6432
"DJI","Djibouti","Obock","admin1","Incidence Rate","Cases per Thousand",2016,23.3250194009552
"DJI","Djibouti","Obock","admin1","Mortality Rate","Deaths per 100 Thousand",2016,7.380000000000001
"DZA","Algeria","Mascara","admin1","Incidence Rate","Cases per Thousand",2016,0
"DZA","Algeria","Mascara","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"PRY","Paraguay","Presidente Hayes","admin1","Incidence Rate","Cases per Thousand",2016,0
"PRY","Paraguay","Presidente Hayes","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SLE","Sierra Leone","Western Area","admin1","Incidence Rate","Cases per Thousand",2016,174.833965951321
"SLE","Sierra Leone","Western Area","admin1","Mortality Rate","Deaths per 100 Thousand",2016,74.80839999999999
"NGA","Nigeria","Ondo","admin1","Incidence Rate","Cases per Thousand",2016,294.922254827453
"NGA","Nigeria","Ondo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,114.31169999999999
"DZA","Algeria","Ouargla","admin1","Incidence Rate","Cases per Thousand",2016,0
"DZA","Algeria","Ouargla","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"GMB","Gambia","Lower River","admin1","Incidence Rate","Cases per Thousand",2016,186.982772337551
"GMB","Gambia","Lower River","admin1","Mortality Rate","Deaths per 100 Thousand",2016,49.459
"SAU","Saudi Arabia","Al Jawf","admin1","Incidence Rate","Cases per Thousand",2016,0.00721697756888499
"SAU","Saudi Arabia","Al Jawf","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0035399999999999997
"IDN","Indonesia","Kalimantan Timur","admin1","Incidence Rate","Cases per Thousand",2016,25.0652008058143
"IDN","Indonesia","Kalimantan Timur","admin1","Mortality Rate","Deaths per 100 Thousand",2016,8.729999999999999
"THA","Thailand","Nonthaburi","admin1","Incidence Rate","Cases per Thousand",2016,0.0000426682002932428
"THA","Thailand","Nonthaburi","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00000724
"TUR","Turkey","Ankara","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Ankara","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"SAU","Saudi Arabia","Al Bahah","admin1","Incidence Rate","Cases per Thousand",2016,0.0054229861172952
"SAU","Saudi Arabia","Al Bahah","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0026000000000000003
"CPV","Cape Verde","Tarrafal","admin1","Incidence Rate","Cases per Thousand",2016,0.675197853749997
"CPV","Cape Verde","Tarrafal","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.158
"THA","Thailand","Prachin Buri","admin1","Incidence Rate","Cases per Thousand",2016,0.07448616575334101
"THA","Thailand","Prachin Buri","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00888
"AFG","Afghanistan","Khost","admin1","Incidence Rate","Cases per Thousand",2016,0.445876278709653
"AFG","Afghanistan","Khost","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.701
"CPV","Cape Verde","Sao Filipe","admin1","Incidence Rate","Cases per Thousand",2016,0.273949236993224
"CPV","Cape Verde","Sao Filipe","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0629
"TUR","Turkey","Nevsehir","admin1","Incidence Rate","Cases per Thousand",2016,0
"TUR","Turkey","Nevsehir","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"IND","India","Uttarakhand","admin1","Incidence Rate","Cases per Thousand",2016,0.336866310964734
"IND","India","Uttarakhand","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.27999999999999997
"PHL","Philippines","Nueva Vizcaya","admin1","Incidence Rate","Cases per Thousand",2016,0.647767308129379
"PHL","Philippines","Nueva Vizcaya","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.20099999999999998
"VEN","Venezuela","Apure","admin1","Incidence Rate","Cases per Thousand",2016,3.76985442713179
"VEN","Venezuela","Apure","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.51
"BRA","Brazil","Bahia","admin1","Incidence Rate","Cases per Thousand",2016,0.000565152974280491
"BRA","Brazil","Bahia","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00011599999999999999
"SUR","Suriname","Nickerie","admin1","Incidence Rate","Cases per Thousand",2016,0.0242155222305038
"SUR","Suriname","Nickerie","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.0351
"NAM","Namibia","Erongo","admin1","Incidence Rate","Cases per Thousand",2016,0.0263112315908963
"NAM","Namibia","Erongo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00243
"ECU","Ecuador","Santo Domingo de los Tsachilas","admin1","Incidence Rate","Cases per Thousand",2016,0.0117214716775504
"ECU","Ecuador","Santo Domingo de los Tsachilas","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00534
"BFA","Burkina Faso","Hauts-Bassins","admin1","Incidence Rate","Cases per Thousand",2016,293.18693501356205
"BFA","Burkina Faso","Hauts-Bassins","admin1","Mortality Rate","Deaths per 100 Thousand",2016,165.8288
"OMN","Oman","Al Batinah North","admin1","Incidence Rate","Cases per Thousand",2016,3.6682216897504496e-7
"OMN","Oman","Al Batinah North","admin1","Mortality Rate","Deaths per 100 Thousand",2016,3.01e-7
"ECU","Ecuador","Los Rios","admin1","Incidence Rate","Cases per Thousand",2016,0.0113383665924906
"ECU","Ecuador","Los Rios","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0.00451
"PAK","Pakistan","Federal Capital Territory","admin1","Incidence Rate","Cases per Thousand",2016,1.97105328128347
"PAK","Pakistan","Federal Capital Territory","admin1","Mortality Rate","Deaths per 100 Thousand",2016,2.4499999999999997
"UZB","Uzbekistan","Kashkadarya","admin1","Incidence Rate","Cases per Thousand",2016,0
"UZB","Uzbekistan","Kashkadarya","admin1","Mortality Rate","Deaths per 100 Thousand",2016,0
"KHM","Cambodia","Battambang","admin1","Incidence Rate","Cases per Thousand",2016,3.52555028943532
"KHM","Cambodia","Battambang","admin1","Mortality Rate","Deaths per 100 Thousand",2016,1.08
"MEX","Mexico","Chihuahua","admin1","Incidence Rate","Cases per Thousand",2016,0
